starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 28 20:24:18 2022	1651177458	1011	302	1313	302
Thu Apr 28 20:24:20 2022	1651177460	1003	310	1313	310
Thu Apr 28 20:24:18 2022	1651177458	1008	305	1314	305
Thu Apr 28 20:24:20 2022	1651177460	1006	308	1314	308
Thu Apr 28 20:24:18 2022	1651177458	1008	306	1314	306
Thu Apr 28 20:24:19 2022	1651177459	1008	306	1314	306
Thu Apr 28 20:24:18 2022	1651177458	1014	301	1315	301
Thu Apr 28 20:24:20 2022	1651177460	1008	308	1316	308
Thu Apr 28 20:24:20 2022	1651177460	1007	309	1316	309
Thu Apr 28 20:24:19 2022	1651177459	1009	307	1316	307
Thu Apr 28 20:24:19 2022	1651177459	1011	306	1316	306
Thu Apr 28 20:24:18 2022	1651177458	1004	312	1316	312
Thu Apr 28 20:24:19 2022	1651177459	1009	308	1317	308
Thu Apr 28 20:24:19 2022	1651177459	1011	306	1317	306
Thu Apr 28 20:24:19 2022	1651177459	1005	312	1317	312
Thu Apr 28 20:24:20 2022	1651177460	1008	309	1317	309
Thu Apr 28 20:24:20 2022	1651177460	1008	309	1318	309
Thu Apr 28 20:24:18 2022	1651177458	1016	301	1318	301
Thu Apr 28 20:24:20 2022	1651177460	1008	310	1318	310
Thu Apr 28 20:24:20 2022	1651177460	1007	311	1318	311
Thu Apr 28 20:24:19 2022	1651177459	1006	313	1319	312
Thu Apr 28 20:24:20 2022	1651177460	1011	308	1319	308
Thu Apr 28 20:24:17 2022	1651177457	1014	305	1319	305
Thu Apr 28 20:24:20 2022	1651177460	1008	311	1319	311
Thu Apr 28 20:24:19 2022	1651177459	1012	307	1319	307
Thu Apr 28 20:24:18 2022	1651177458	1017	303	1320	303
Thu Apr 28 20:24:18 2022	1651177458	1013	307	1320	307
Thu Apr 28 20:24:19 2022	1651177459	1008	312	1320	311
Thu Apr 28 20:24:19 2022	1651177459	1009	311	1320	311
Thu Apr 28 20:24:18 2022	1651177458	1004	316	1320	316
Thu Apr 28 20:24:20 2022	1651177460	1010	311	1320	310
Thu Apr 28 20:24:19 2022	1651177459	1006	315	1321	315
Thu Apr 28 20:24:18 2022	1651177458	1019	301	1321	301
Thu Apr 28 20:24:20 2022	1651177460	1012	308	1321	308
Thu Apr 28 20:24:18 2022	1651177458	1012	309	1321	309
Thu Apr 28 20:24:19 2022	1651177459	1009	312	1321	312
Thu Apr 28 20:24:20 2022	1651177460	1013	309	1322	308
Thu Apr 28 20:24:18 2022	1651177458	1017	306	1323	306
Thu Apr 28 20:24:18 2022	1651177458	1003	320	1323	320
Thu Apr 28 20:24:20 2022	1651177460	1014	310	1324	310
Thu Apr 28 20:24:20 2022	1651177460	1008	316	1324	316
Thu Apr 28 20:24:20 2022	1651177460	1012	312	1324	312
Thu Apr 28 20:24:20 2022	1651177460	1016	308	1324	308
Thu Apr 28 20:24:18 2022	1651177458	1020	305	1325	305
Thu Apr 28 20:24:21 2022	1651177461	1024	301	1325	301
Thu Apr 28 20:24:17 2022	1651177457	1014	310	1325	310
Thu Apr 28 20:24:21 2022	1651177461	1024	301	1325	301
Thu Apr 28 20:24:21 2022	1651177461	1024	301	1325	301
Thu Apr 28 20:24:21 2022	1651177461	1021	304	1325	304
Thu Apr 28 20:24:17 2022	1651177457	1005	320	1326	320
Thu Apr 28 20:24:21 2022	1651177461	1024	302	1326	302
